filename,model,time (sec),Precision %,Recall %,F1 %
assays_both_0_30_ac4_av,deberta_base,1.5922962771728635,29.9999970000003,49.99999166666805,37.499948437558395
assays_both_0_50_ac2_av,deberta_base,2.4807138107717037,59.9999940000006,54.545449586777316,57.14280181410302
assays_both_0_1_ac3_ev,deberta_base,0.9792057052254677,33.333322222225924,99.99990000010001,49.99993750002813
assays_both_0_1_ac5_ev,deberta_base,0.9693035171367228,24.99999375000156,99.99990000010001,39.9999520000176
assays_both_0_70_ac1_av,deberta_base,2.9358390071429312,79.9999960000002,99.99999375000039,88.88883456792887
assays_both_0_50_ac1_av,deberta_base,2.2293488029390574,78.57142295918408,99.99999090909174,87.99994368002805
assays_both_0_30_ac3_av,deberta_base,1.5553990108892322,42.85713673469475,49.99999166666805,46.15378934916695
assays_both_0_1_ac4_ev,deberta_base,0.97015993995592,16.666663888889353,99.99990000010001,28.571395918376098
assays_both_0_30_ac1_ev,deberta_base,1.4125956171192229,85.7142734693895,99.9999833333361,92.30762840239572
assays_both_0_50_ac3_ev,deberta_base,1.9027856406755745,76.92307100591762,90.90908264462885,83.33327673614123
assays_both_0_1_ac1_av,deberta_base,0.9752220218069851,99.99990000010001,99.99990000010001,99.99985000012501
assays_both_0_70_ac3_av,deberta_base,3.143708295188844,79.99999466666704,74.99999531250029,77.41929989597426
assays_both_0_50_ac1_ev,deberta_base,2.0625473731197417,91.66665902777842,99.99999090909174,95.65211569000785
assays_both_0_30_ac1_av,deberta_base,1.579366359859705,99.9999833333361,99.9999833333361,99.9999333333611
assays_both_0_70_ac3_ev,deberta_base,2.4906016131863,86.66666088888928,81.24999492187531,83.87091238296455
assays_both_0_1_ac1_ev,deberta_base,0.9793471922166646,99.99990000010001,99.99990000010001,99.99985000012501
assays_both_0_30_ac2_ev,deberta_base,1.353780440054834,79.9999840000032,66.66665555555741,72.72720991739145
assays_both_0_30_ac5_ev,deberta_base,1.351146605797112,55.55554938271674,83.33331944444676,66.666609777813
assays_both_0_1_ac4_av,deberta_base,0.9702060259878635,16.666663888889353,99.99990000010001,28.571395918376098
assays_both_0_1_ac3_av,deberta_base,0.9778108200989664,33.333322222225924,99.99990000010001,49.99993750002813
assays_both_0_70_ac5_ev,deberta_base,2.516028242651373,73.68420664819965,87.49999453125034,79.99994579594937
assays_both_0_30_ac4_ev,deberta_base,1.344267635140568,49.999995833333685,99.9999833333361,66.66661481484404
assays_both_0_30_ac3_ev,deberta_base,1.3801321368664503,59.9999940000006,99.9999833333361,74.99994375002969
assays_both_0_1_ac2_av,deberta_base,0.9778472138568759,49.9999750000125,99.99990000010001,66.66657777782964
assays_both_0_70_ac4_ev,deberta_base,2.429602724034339,54.54545206611581,74.99999531250029,63.15784265931747
assays_both_0_50_ac5_ev,deberta_base,1.7941861022263765,59.999996000000266,81.81817438016597,69.23071508879205
assays_both_0_70_ac2_ev,deberta_base,2.5273584867827594,68.74999570312526,68.74999570312526,68.74994570316164
assays_both_0_30_ac5_av,deberta_base,1.4451216380111873,44.444439506173396,66.66665555555741,53.33327822226585
assays_both_0_1_ac5_av,deberta_base,0.9691863339394331,24.99999375000156,99.99990000010001,39.9999520000176
assays_both_0_50_ac4_ev,deberta_base,2.0339134400710464,57.142853061224784,72.72726611570309,63.99994560003825
assays_both_0_50_ac5_av,deberta_base,2.199105702806264,62.49999609375024,90.90908264462885,74.0740203018149
assays_both_0_70_ac5_av,deberta_base,3.4966377220116556,64.99999675000015,81.24999492187531,72.2221688271944
assays_both_0_50_ac2_ev,deberta_base,1.9742762800306082,72.72726611570309,72.72726611570309,72.72721611573746
assays_both_0_1_ac2_ev,deberta_base,0.9744770550169051,99.99990000010001,99.99990000010001,99.99985000012501
assays_both_0_70_ac2_av,deberta_base,3.0757528487592936,69.9999930000007,43.74999726562517,53.846102366905434
assays_both_0_70_ac1_ev,deberta_base,2.5898747872561216,84.21052188365674,99.99999375000039,91.42851657145576
assays_both_0_50_ac4_av,deberta_base,2.0800070827826858,64.28570969387788,81.81817438016597,71.99994496003409
assays_both_0_30_ac2_av,deberta_base,1.5655104722827673,79.9999840000032,66.66665555555741,72.72720991739145
assays_both_0_50_ac3_av,deberta_base,2.263936740811914,79.9999920000008,72.72726611570309,76.1904190476524
assays_both_0_70_ac4_av,deberta_base,3.392220064997673,64.70587854671302,68.74999570312526,66.66661267221399
