filename,model,time (sec),Precision %,Recall %,F1 %
miller2_both_0_70_ac3_ev,deberta_base,12.511243622284383,39.75903566555379,94.28571159183682,55.93216071534256
miller2_both_0_30_ac1_av,deberta_base,8.387943722307682,74.99999625000018,99.99999333333378,85.71423183676285
miller2_both_0_50_ac4_av,deberta_base,12.432444696314633,53.19148822996834,99.99999600000015,69.44439718367136
miller2_both_0_30_ac5_ev,deberta_base,7.34250792581588,30.612244273219506,99.99999333333378,46.87496264651102
miller2_both_0_30_ac3_av,deberta_base,8.15764611121267,34.14634063057706,93.33332711111153,49.99995899237701
miller2_both_0_1_ac5_ev,deberta_base,4.4974621762521565,3.9999998400000063,99.99990000010001,7.692299704142616
miller2_both_0_50_ac2_av,deberta_base,11.49752699304372,68.74999785156257,87.99999648000014,77.1929305017243
miller2_both_0_70_ac1_av,deberta_base,15.370072762016207,79.54545273760336,99.99999714285724,88.6075433424406
miller2_both_0_50_ac5_av,deberta_base,11.955872118007392,35.08771868267161,79.99999680000013,48.78044422966171
miller2_both_0_70_ac3_av,deberta_base,16.133621997665614,41.66666608796297,85.71428326530621,56.07472128573616
miller2_both_0_50_ac1_av,deberta_base,11.854906766209751,78.12499755859383,99.99999600000015,87.7192459218498
miller2_both_0_50_ac5_ev,deberta_base,9.851347945164889,33.78378332724618,99.99999600000015,50.50501173352434
miller2_both_0_50_ac3_av,deberta_base,12.729921766091138,45.45454442148763,79.99999680000013,57.970966603691366
miller2_both_0_70_ac5_av,deberta_base,16.360519526991993,35.365853227245694,82.857140489796,49.57260679381123
miller2_both_0_70_ac5_ev,deberta_base,12.25942421797663,32.380952072562366,97.14285436734701,48.571390377579625
miller2_both_0_30_ac3_ev,deberta_base,7.410038878209889,38.235292993079625,86.66666088888928,53.06117984176611
miller2_both_0_70_ac1_ev,deberta_base,12.474859436042607,75.55555387654324,97.14285436734701,84.99994865627852
miller2_both_0_70_ac4_ev,deberta_base,12.841248725075275,54.68749914550782,99.99999714285724,70.70702356905298
miller2_both_0_30_ac5_av,deberta_base,8.78824455710128,34.21052541551249,86.66666088888928,49.05656133858759
miller2_both_0_70_ac2_ev,deberta_base,12.111639987211674,58.33333236111113,99.99999714285724,73.68416243770243
miller2_both_0_30_ac4_av,deberta_base,8.694396344944835,57.69230547337286,99.99999333333378,73.17068173709052
miller2_both_0_1_ac2_av,deberta_base,4.598369935061783,14.28571224489825,99.99990000010001,24.999971875006644
miller2_both_0_70_ac2_av,deberta_base,15.517031692899764,59.61538346893494,88.5714260408164,71.26431808696596
miller2_both_0_30_ac2_ev,deberta_base,7.52262595994398,53.57142665816333,99.99999333333378,69.76739318553497
miller2_both_0_1_ac2_ev,deberta_base,4.5670382347889245,12.499998437500198,99.99990000010001,22.222197530869416
miller2_both_0_1_ac4_av,deberta_base,4.660767635796219,16.666663888889353,99.99990000010001,28.571395918376098
miller2_both_0_30_ac4_ev,deberta_base,7.302207265980542,37.837836815193604,93.33332711111153,53.84611072488277
miller2_both_0_30_ac1_ev,deberta_base,7.277415092103183,78.94736426592819,99.99999333333378,88.23523961940494
miller2_both_0_30_ac2_av,deberta_base,9.05900282599032,57.69230547337286,99.99999333333378,73.17068173709052
miller2_both_0_1_ac1_ev,deberta_base,4.504101975355297,24.99999375000156,99.99990000010001,39.9999520000176
miller2_both_0_1_ac1_av,deberta_base,4.568042346276343,24.99999375000156,99.99990000010001,39.9999520000176
miller2_both_0_50_ac3_ev,deberta_base,10.03925355290994,37.70491741467349,91.99999632000015,53.488329610631745
miller2_both_0_70_ac4_av,deberta_base,16.378195143770427,71.11110953086424,91.42856881632662,79.99994878128031
miller2_both_0_50_ac2_ev,deberta_base,10.028945497237146,54.34782490548207,99.99999600000015,70.42248760169572
miller2_both_0_50_ac4_ev,deberta_base,9.9267793498002,46.29629543895749,99.99999600000015,63.29109437593058
miller2_both_0_50_ac1_ev,deberta_base,10.049343457911164,75.75757346189171,99.99999600000015,86.20684453034899
miller2_both_0_1_ac4_ev,deberta_base,4.75632225908339,14.28571224489825,99.99990000010001,24.999971875006644
miller2_both_0_1_ac3_av,deberta_base,4.573668227065355,0.0,0.0,0.0
miller2_both_0_1_ac3_ev,deberta_base,4.550054733641446,5.555555246913597,99.99990000010001,10.526304709142414
miller2_both_0_1_ac5_av,deberta_base,4.523561472073197,0.0,0.0,0.0
