filename,model,time (sec),Precision %,Recall %,F1 %
assays_vertical_1_ac1_av,deberta_base,0.6867906078696251,9.090908264462886,99.99990000010001,16.666648611114006
assays_both_50_50_ac4_av,deberta_base,1.3753189858980477,15.555555209876552,63.6363578512402,24.999967538303885
assays_both_50_50_ac2_av,deberta_base,1.3717414001002908,27.586205945303245,72.72726611570309,39.99995812503884
assays_both_50_1_ac2_av,deberta_base,0.6839278982952237,11.111109876543349,99.99990000010001,19.999978000004205
assays_both_50_30_ac2_av,deberta_base,0.9912769552320242,26.315788088642734,83.33331944444676,39.99996032003137
assays_vertical_50_ac2_av,deberta_base,1.3706120341084898,22.580644432882437,63.6363578512402,33.33329308394406
assays_vertical_50_ac4_av,deberta_base,1.3757251482456923,13.88888850308643,45.45454132231443,21.27655898602575
assays_vertical_50_ac1_av,deberta_base,1.3796363128349185,37.931033174791956,99.99999090909174,54.99995737502804
assays_vertical_30_ac3_av,deberta_base,0.9933490161783993,39.9999960000004,66.66665555555741,49.999946875043946
assays_both_50_30_ac1_av,deberta_base,0.9943766738288105,29.999998500000075,99.9999833333361,46.153807100617065
assays_both_50_50_ac5_av,deberta_base,1.3758621150627732,30.76922958579886,72.72726611570309,43.243199123487386
assays_both_50_1_ac4_av,deberta_base,0.6846915236674249,5.882352595155729,99.99990000010001,11.111099382717317
assays_both_50_30_ac3_av,deberta_base,0.9957374157384038,37.49999531250059,49.99999166666805,42.8570877551586
assays_both_50_30_ac4_av,deberta_base,0.9928935463540256,14.285713945578241,99.9999833333361,24.999977083350178
assays_both_50_50_ac3_av,deberta_base,1.37443005759269,57.142853061224784,72.72726611570309,63.99994560003825
assays_vertical_1_ac5_av,deberta_base,0.6876097461208701,12.499998437500198,99.99990000010001,22.222197530869416
assays_vertical_70_ac3_av,deberta_base,1.7901346953585744,61.90475895691624,81.24999492187531,70.27021738498692
assays_both_50_70_ac1_av,deberta_base,1.7953631258569658,38.09523718820864,99.99999375000039,55.17237193819715
assays_vertical_70_ac4_av,deberta_base,1.792110936716199,15.492957528268203,68.74999570312526,25.28732572337995
assays_vertical_1_ac4_av,deberta_base,0.6845128880813718,5.882352595155729,99.99990000010001,11.111099382717317
assays_both_50_70_ac3_av,deberta_base,1.7957511972635984,57.14285442176883,74.99999531250029,64.86481227176843
assays_vertical_30_ac2_av,deberta_base,0.9928138349205256,16.66666574074079,49.99999166666805,24.999960416721002
assays_vertical_1_ac3_av,deberta_base,0.6844481220468879,16.666663888889353,99.99990000010001,28.571395918376098
assays_both_50_70_ac2_av,deberta_base,1.7927231309004128,23.529411303344876,74.99999531250029,35.82085809760795
assays_vertical_30_ac1_av,deberta_base,0.9939551511779428,27.272726033057904,99.9999833333361,42.857106122473326
assays_vertical_1_ac2_av,deberta_base,0.6838577361777425,9.9999990000001,99.99990000010001,18.1817983471109
assays_vertical_70_ac1_av,deberta_base,1.795278490986675,37.2093014602488,99.99999375000039,54.23724676819823
assays_both_50_70_ac5_av,deberta_base,1.7971012778580189,35.483869823100974,68.74999570312526,46.80846373929126
assays_both_50_1_ac5_av,deberta_base,0.6866993228904903,12.499998437500198,99.99990000010001,22.222197530869416
assays_vertical_50_ac5_av,deberta_base,1.376900385133922,34.61538328402372,81.81817438016597,48.648604236704244
assays_vertical_30_ac4_av,deberta_base,0.9942046226933599,11.627906706327753,83.33331944444676,20.408140941294807
assays_both_50_1_ac3_av,deberta_base,0.7099226759746671,16.666663888889353,99.99990000010001,28.571395918376098
assays_both_50_50_ac1_av,deberta_base,1.377956337761134,39.285712882653115,99.99999090909174,56.41021301777973
assays_both_50_1_ac1_av,deberta_base,0.687036647927016,9.090908264462886,99.99990000010001,16.666648611114006
assays_vertical_30_ac5_av,deberta_base,0.9949596696533263,35.71428316326549,83.33331944444676,49.99995300003419
assays_both_50_30_ac5_av,deberta_base,0.9954034187830985,33.33333148148158,99.9999833333361,49.999958333359714
assays_vertical_70_ac5_av,deberta_base,1.7948861438781023,30.55555470679015,68.74999570312526,42.30764807696547
assays_both_50_70_ac4_av,deberta_base,1.7953043831512332,15.873015621063244,62.49999609375024,25.316422752804314
assays_vertical_70_ac2_av,deberta_base,1.7888850960880518,20.408162848813006,62.49999609375024,30.769192710103173
assays_vertical_50_ac3_av,deberta_base,1.3747089691460133,69.23076390532586,81.81817438016597,74.99994409725556
