filename,model,time (sec),Precision %,Recall %,F1 %
assays_both_0_30_ac4_av,deberta_base,0.9896462890319526,7.894736634349036,49.99999166666805,13.636339462848223
assays_both_0_50_ac2_av,deberta_base,1.365298661403358,17.948717488494424,63.6363578512402,27.99996456004086
assays_both_0_1_ac3_ev,deberta_base,0.6808211640454829,16.666663888889353,99.99990000010001,28.571395918376098
assays_both_0_1_ac5_ev,deberta_base,0.6839515077881515,12.499998437500198,99.99990000010001,22.222197530869416
assays_both_0_70_ac1_av,deberta_base,1.8074150560423732,39.999999000000024,99.99999375000039,57.14281428574286
assays_both_0_50_ac1_av,deberta_base,1.3697045198641717,36.66666544444448,99.99999090909174,53.65849470556023
assays_both_0_30_ac3_av,deberta_base,0.987588376738131,33.33332962963004,49.99999166666805,39.99994666672445
assays_both_0_1_ac4_ev,deberta_base,0.6810519592836499,6.249999609375024,99.99990000010001,11.76469342560696
assays_both_0_30_ac1_ev,deberta_base,0.9906815588474274,31.578945706371275,99.9999833333361,47.99995968002587
assays_both_0_50_ac3_ev,deberta_base,1.3696908578276634,61.538456804734096,72.72726611570309,66.66661145837072
assays_both_0_1_ac1_av,deberta_base,0.6834903219714761,9.090908264462886,99.99990000010001,16.666648611114006
assays_both_0_70_ac3_av,deberta_base,1.7861202042549849,57.14285442176883,74.99999531250029,64.86481227176843
assays_both_0_50_ac1_ev,deberta_base,1.3718390162102878,42.30769068047343,99.99999090909174,59.459414463140405
assays_both_0_30_ac1_av,deberta_base,0.99166842084378,31.578945706371275,99.9999833333361,47.99995968002587
assays_both_0_70_ac3_ev,deberta_base,1.7877489957027137,63.15789141274255,74.99999531250029,68.57137502044426
assays_both_0_1_ac1_ev,deberta_base,0.6841635527089238,9.090908264462886,99.99990000010001,16.666648611114006
assays_both_0_30_ac2_ev,deberta_base,0.9909570589661598,9.999999500000024,33.333327777778706,15.38457869830464
assays_both_0_30_ac5_ev,deberta_base,0.9913757871836424,28.571426530612392,66.66665555555741,39.999954000042905
assays_both_0_1_ac4_av,deberta_base,0.6820617108605802,4.545454338842984,99.99990000010001,8.695643100189809
assays_both_0_1_ac3_av,deberta_base,0.6825146800838411,16.666663888889353,99.99990000010001,28.571395918376098
assays_both_0_70_ac5_ev,deberta_base,1.7908077221363783,39.39393820018369,81.24999492187531,53.0611783423934
assays_both_0_30_ac4_ev,deberta_base,0.9914254853501916,12.499999479166688,49.99999166666805,19.999966666715554
assays_both_0_30_ac3_ev,deberta_base,0.989243702031672,22.222219753086698,33.333327777778706,26.66661511119745
assays_both_0_1_ac2_av,deberta_base,0.6808147830888629,14.28571224489825,99.99990000010001,24.999971875006644
assays_both_0_70_ac4_ev,deberta_base,1.7860816330648959,14.084506843880185,62.49999609375024,22.988475201518003
assays_both_0_50_ac5_ev,deberta_base,1.3731383308768272,34.7826071833649,72.72726611570309,47.058776989659535
assays_both_0_70_ac2_ev,deberta_base,1.7850521113723516,17.99999964000001,56.24999648437522,27.27268971538386
assays_both_0_30_ac5_av,deberta_base,0.9933057790622115,24.99999875000006,83.33331944444676,38.461500000030775
assays_both_0_1_ac5_av,deberta_base,0.6836889246478677,12.499998437500198,99.99990000010001,22.222197530869416
assays_both_0_50_ac4_ev,deberta_base,1.3705270132049918,19.512194646044033,72.72726611570309,30.76919622784558
assays_both_0_50_ac5_av,deberta_base,1.3736413610167801,47.82608487712674,99.99999090909174,64.7058347751156
assays_both_0_70_ac5_av,deberta_base,1.7951225582510233,36.111110108024725,81.24999492187531,49.9999554734086
assays_both_0_50_ac2_ev,deberta_base,1.3699636249803007,21.21212056932968,63.6363578512402,31.818142871943955
assays_both_0_1_ac2_ev,deberta_base,0.6838447209447622,11.111109876543349,99.99990000010001,19.999978000004205
assays_both_0_70_ac2_av,deberta_base,1.784383141901344,24.32432366691017,56.24999648437522,33.96222071916889
assays_both_0_70_ac1_ev,deberta_base,1.7929357760585845,41.025639973701544,99.99999375000039,58.18177480994606
assays_both_0_50_ac4_av,deberta_base,1.3718425799161196,19.230768860946753,90.90908264462885,31.746001914864873
assays_both_0_30_ac2_av,deberta_base,0.991369083058089,19.23076849112429,83.33331944444676,31.249967578152393
assays_both_0_50_ac3_av,deberta_base,1.3721590470522642,47.05882076124583,72.72726611570309,57.142805357182645
assays_both_0_70_ac4_av,deberta_base,1.7937290878035128,15.686274202229919,49.99999687500019,23.88055994659053
