filename,model,time (sec),Precision %,Recall %,F1 %
prospect_horizontal_0_ac4_ev,deberta_base,2.3558840015903115,66.66666419753096,81.81817809917372,73.46933527700133
prospect_horizontal_0_ac3_ev,deberta_base,2.4223458147607744,52.38094988662143,49.99999772727283,51.1627383451003
prospect_horizontal_0_ac2_av,deberta_base,2.3645898909308016,70.58823114186875,54.54545206611581,61.53840920451012
prospect_horizontal_50_ac2_ev,deberta_base,2.3519848962314427,64.28570969387788,40.90908904958686,49.999949691403096
prospect_horizontal_0_ac5_ev,deberta_base,2.4258972387760878,39.999998666666706,54.54545206611581,46.153795562181784
prospect_horizontal_50_ac4_ev,deberta_base,2.3922839579172432,62.96296063100145,77.27272376033073,69.38770279053931
prospect_horizontal_50_ac3_av,deberta_base,2.431277147959918,52.38094988662143,49.99999772727283,51.1627383451003
prospect_horizontal_50_ac3_ev,deberta_base,2.4210639889352024,52.38094988662143,49.99999772727283,51.1627383451003
prospect_horizontal_0_ac4_av,deberta_base,2.3562572160735726,59.37499814453131,86.36363243801671,70.3703194787711
prospect_horizontal_50_ac2_av,deberta_base,2.3403197028674185,72.22221820987677,59.0909064049588,64.9999472500378
prospect_horizontal_100_ac2_av,deberta_base,2.3753482969477773,71.42856802721104,68.18181508264477,69.76738864254543
prospect_horizontal_100_ac5_ev,deberta_base,2.4287130418233573,39.999998666666706,54.54545206611581,46.153795562181784
prospect_horizontal_0_ac5_av,deberta_base,2.4396004108712077,39.999998666666706,54.54545206611581,46.153795562181784
prospect_horizontal_100_ac4_ev,deberta_base,2.371274286881089,55.555553497942455,68.18181508264477,61.22443781761605
prospect_horizontal_100_ac1_av,deberta_base,2.4371369653381407,87.99999648000014,99.99999545454565,93.61696749663145
prospect_horizontal_50_ac4_av,deberta_base,2.3389526992104948,58.620687633769386,77.27272376033073,66.66661499426911
prospect_horizontal_0_ac3_av,deberta_base,2.357868589926511,52.38094988662143,49.99999772727283,51.1627383451003
prospect_horizontal_50_ac5_ev,deberta_base,2.429713577963412,39.999998666666706,54.54545206611581,46.153795562181784
prospect_horizontal_50_ac1_av,deberta_base,2.398700141813606,87.99999648000014,99.99999545454565,93.61696749663145
prospect_horizontal_100_ac4_av,deberta_base,2.4364524697884917,55.999997760000085,63.63636074380178,59.574415753776435
prospect_horizontal_100_ac3_av,deberta_base,2.3732680450193584,52.38094988662143,49.99999772727283,51.1627383451003
prospect_horizontal_50_ac1_ev,deberta_base,2.4143390180543065,87.99999648000014,99.99999545454565,93.61696749663145
prospect_horizontal_100_ac5_av,deberta_base,2.386970021761954,39.999998666666706,54.54545206611581,46.153795562181784
prospect_horizontal_100_ac3_ev,deberta_base,2.370416000019759,52.38094988662143,49.99999772727283,51.1627383451003
prospect_horizontal_100_ac2_ev,deberta_base,2.4184617423452437,66.66666296296316,54.54545206611581,59.99994750004093
prospect_horizontal_0_ac2_ev,deberta_base,2.338541298173368,78.94736426592819,68.18181508264477,73.17067840574485
prospect_horizontal_0_ac1_ev,deberta_base,2.365519945975393,87.99999648000014,99.99999545454565,93.61696749663145
prospect_horizontal_0_ac1_av,deberta_base,2.425805700942874,87.99999648000014,99.99999545454565,93.61696749663145
prospect_horizontal_50_ac5_av,deberta_base,2.3547921711578965,39.999998666666706,54.54545206611581,46.153795562181784
prospect_horizontal_100_ac1_ev,deberta_base,2.444730191025883,87.99999648000014,99.99999545454565,93.61696749663145
