filename,model,time (sec),Precision %,Recall %,F1 %
assays_vertical_30_ac4_ev,deberta_base,0.9892081092111766,12.820512491781733,83.33331944444676,22.22219812347848
assays_both_50_70_ac3_ev,deberta_base,1.7519704061560333,47.61904535147403,62.49999609375024,54.05400204533317
assays_vertical_70_ac1_ev,deberta_base,1.757081808988005,41.025639973701544,99.99999375000039,58.18177480994606
assays_vertical_70_ac2_ev,deberta_base,1.751729448325932,17.99999964000001,56.24999648437522,27.27268971538386
assays_vertical_70_ac4_ev,deberta_base,1.7571090310811996,16.901408212656225,74.99999531250029,27.586176245242488
assays_vertical_50_ac2_ev,deberta_base,1.3472313862293959,20.588234688581334,63.6363578512402,31.111072790166215
assays_both_50_30_ac3_ev,deberta_base,0.9746857117861509,45.45454132231443,83.33331944444676,58.82347681664426
assays_both_50_1_ac5_ev,deberta_base,0.6740290159359574,12.499998437500198,99.99990000010001,22.222197530869416
assays_both_50_1_ac2_ev,deberta_base,0.6730839288793504,14.28571224489825,99.99990000010001,24.999971875006644
assays_both_50_30_ac2_ev,deberta_base,1.0033063902519643,22.22222098765439,66.66665555555741,33.33329305559589
assays_both_50_70_ac2_ev,deberta_base,1.7553667142055929,22.727272210743816,62.49999609375024,33.333293111156316
assays_both_50_70_ac1_ev,deberta_base,1.7609009318985045,37.2093014602488,99.99999375000039,54.23724676819823
assays_both_50_1_ac3_ev,deberta_base,0.6724857450462878,16.666663888889353,99.99990000010001,28.571395918376098
assays_both_50_50_ac3_ev,deberta_base,1.3504943260923028,42.857139795918584,54.545449586777316,47.999946880050786
assays_both_50_50_ac4_ev,deberta_base,1.3512822119519114,13.333333037037045,54.545449586777316,21.428539094432978
assays_vertical_1_ac3_ev,deberta_base,0.6723265112377703,16.666663888889353,99.99990000010001,28.571395918376098
assays_both_50_30_ac1_ev,deberta_base,0.978644295129925,27.272726033057904,99.9999833333361,42.857106122473326
assays_both_50_30_ac5_ev,deberta_base,0.9770109578967094,33.33333148148158,99.9999833333361,49.999958333359714
assays_both_50_50_ac1_ev,deberta_base,1.354922026861459,35.483869823100974,99.99999090909174,52.38091122451738
assays_both_50_70_ac4_ev,deberta_base,1.7640533819794655,18.644067480609028,68.74999570312526,29.33329898670422
assays_both_50_70_ac5_ev,deberta_base,1.7661680607125163,43.333331888888935,81.24999492187531,56.52169130438396
assays_vertical_30_ac2_ev,deberta_base,0.976685191038996,9.090908677685968,33.333327777778706,14.28567959191385
assays_both_50_1_ac4_ev,deberta_base,0.6742400992661715,4.347825897920613,99.99990000010001,8.333324652778487
assays_vertical_50_ac3_ev,deberta_base,1.3523800717666745,64.28570969387788,81.81817438016597,71.99994496003409
assays_both_50_30_ac4_ev,deberta_base,0.977355289272964,8.57142832653062,49.99999166666805,14.634120642514969
assays_vertical_1_ac4_ev,deberta_base,0.6741891163401306,5.555555246913597,99.99990000010001,10.526304709142414
assays_vertical_30_ac3_ev,deberta_base,0.9773907759226859,38.46153550295881,83.33331944444676,52.631530193940456
assays_vertical_1_ac1_ev,deberta_base,0.6774771809577942,9.090908264462886,99.99990000010001,16.666648611114006
assays_vertical_70_ac3_ev,deberta_base,1.7625850178301334,58.8235259515573,62.49999609375024,60.6060069789211
assays_vertical_1_ac2_ev,deberta_base,0.6741346302442253,11.111109876543349,99.99990000010001,19.999978000004205
assays_both_50_1_ac1_ev,deberta_base,0.6753790723159909,9.090908264462886,99.99990000010001,16.666648611114006
assays_both_50_50_ac5_ev,deberta_base,1.355289364233613,37.931033174791956,99.99999090909174,54.99995737502804
assays_vertical_50_ac4_ev,deberta_base,1.355581103824079,15.999999680000007,72.72726611570309,26.229477774823728
assays_vertical_30_ac1_ev,deberta_base,0.9812291930429637,31.578945706371275,99.9999833333361,47.99995968002587
assays_vertical_50_ac1_ev,deberta_base,1.3606454627588391,37.931033174791956,99.99999090909174,54.99995737502804
assays_vertical_70_ac5_ev,deberta_base,1.7710657170973718,40.62499873046879,81.24999492187531,54.16661996531388
assays_both_50_50_ac2_ev,deberta_base,1.3554107127711177,19.99999955555557,81.81817438016597,32.14282442605014
assays_vertical_30_ac5_ev,deberta_base,0.982529235072434,35.71428316326549,83.33331944444676,49.99995300003419
assays_vertical_1_ac5_ev,deberta_base,0.6784933567978442,12.499998437500198,99.99990000010001,22.222197530869416
assays_vertical_50_ac5_ev,deberta_base,1.3605696097947657,33.33333209876548,81.81817438016597,47.36837742385764
