filename,model,time (sec),Precision %,Recall %,F1 %
prospect_both_0_1_ac5_ev,deberta_base,0.6571156173013151,0.0,0.0,0.0
prospect_both_0_30_ac3_av,deberta_base,0.9488805290311575,59.9999880000024,49.99999166666805,54.54539504136905
prospect_both_0_50_ac2_av,deberta_base,1.3547691591084003,77.77776913580342,63.6363578512402,69.99994350003561
prospect_both_0_70_ac4_ev,deberta_base,1.6972506968304515,58.8235259515573,66.66666222222251,62.49994628910242
prospect_both_0_1_ac2_av,deberta_base,0.6375804417766631,0.0,0.0,0.0
prospect_both_0_30_ac2_av,deberta_base,0.9420833420008421,99.999950000025,33.333327777778706,49.999950000025
prospect_both_0_50_ac3_ev,deberta_base,1.3425202877260745,62.499992187500986,45.45454132231443,52.631524653785114
prospect_both_0_70_ac5_av,deberta_base,1.701399162877351,39.13043308128552,59.999996000000266,47.36837077567137
prospect_both_0_1_ac3_av,deberta_base,0.6394071257673204,49.9999750000125,99.99990000010001,66.66657777782964
prospect_both_0_70_ac3_ev,deberta_base,1.6923025851137936,66.66666111111158,53.33332977777802,59.25920548700984
prospect_both_0_30_ac1_av,deberta_base,0.9684693817980587,85.7142734693895,99.9999833333361,92.30762840239572
prospect_both_0_1_ac1_ev,deberta_base,0.6674104579724371,99.99990000010001,99.99990000010001,99.99985000012501
prospect_both_0_50_ac1_ev,deberta_base,1.310292367823422,78.57142295918408,99.99999090909174,87.99994368002805
prospect_both_0_50_ac3_av,deberta_base,1.3577579921111465,33.33333055555579,36.363633057851544,34.78255576566731
prospect_both_0_50_ac2_ev,deberta_base,1.310467028990388,83.33331944444676,45.45454132231443,58.82347681664426
prospect_both_0_30_ac4_ev,deberta_base,0.9446568372659385,39.9999960000004,66.66665555555741,49.999946875043946
prospect_both_0_50_ac4_av,deberta_base,1.3106633322313428,66.66666111111158,72.72726611570309,69.56516143670929
prospect_both_0_50_ac5_ev,deberta_base,1.3132451861165464,30.43478128544429,63.6363578512402,41.1764243945096
prospect_both_0_30_ac5_av,deberta_base,0.9564172732643783,16.666663888889353,16.666663888889353,16.666613889039354
prospect_both_0_1_ac2_ev,deberta_base,0.6599414800293744,49.9999750000125,99.99990000010001,66.66657777782964
prospect_both_0_70_ac2_ev,deberta_base,1.6418164297938347,66.66666111111158,53.33332977777802,59.25920548700984
prospect_both_0_1_ac1_av,deberta_base,0.6451532249338925,99.99990000010001,99.99990000010001,99.99985000012501
prospect_both_0_1_ac4_ev,deberta_base,0.6373510183766484,0.0,0.0,0.0
prospect_both_0_30_ac3_ev,deberta_base,0.9652465367689729,71.42856122449125,83.33331944444676,76.92301538464923
prospect_both_0_1_ac3_ev,deberta_base,0.6468424112536013,49.9999750000125,99.99990000010001,66.66657777782964
prospect_both_0_50_ac1_av,deberta_base,1.30709742102772,84.61537810650938,99.99999090909174,91.66660937502749
prospect_both_0_70_ac2_av,deberta_base,1.6723630549386144,66.66666111111158,53.33332977777802,59.25920548700984
prospect_both_0_50_ac4_ev,deberta_base,1.3606737619265914,61.538456804734096,72.72726611570309,66.66661145837072
prospect_both_0_50_ac5_av,deberta_base,1.3612326472066343,27.777776234567988,45.45454132231443,34.482709155830996
prospect_both_0_70_ac3_av,deberta_base,1.6506645968183875,46.666663555555765,46.666663555555765,46.66661355560933
prospect_both_0_30_ac2_ev,deberta_base,0.976890557911247,33.333322222225924,16.666663888889353,22.222172839593686
prospect_both_0_30_ac1_ev,deberta_base,0.9770969022065401,85.7142734693895,99.9999833333361,92.30762840239572
prospect_both_0_70_ac5_ev,deberta_base,1.6972901108674705,39.99999840000007,66.66666222222251,49.99995062504375
prospect_both_0_1_ac4_av,deberta_base,0.6437498610466719,24.99999375000156,99.99990000010001,39.9999520000176
prospect_both_0_70_ac1_ev,deberta_base,1.6426225816830993,83.33332870370396,99.99999333333378,90.90903581269951
prospect_both_0_70_ac1_av,deberta_base,1.6548140640370548,88.23528892733594,99.99999333333378,93.7499443359643
prospect_both_0_30_ac4_av,deberta_base,0.9897491466253996,62.499992187500986,83.33331944444676,71.42851224493272
prospect_both_0_1_ac5_av,deberta_base,0.6656896001659334,0.0,0.0,0.0
prospect_both_0_30_ac5_ev,deberta_base,0.945816031191498,39.9999960000004,66.66665555555741,49.999946875043946
prospect_both_0_70_ac4_av,deberta_base,1.697493792977184,72.72726611570309,53.33332977777802,61.53840798820459
