filename,model,time (sec),Precision %,Recall %,F1 %
miller2_horizontal_50_ac1_av,deberta_base,21.921575783286244,39.9999920000016,3.9215685505574798,7.142840625034627
miller2_horizontal_100_ac3_ev,deberta_base,17.16933114780113,64.28570969387788,17.647058477508658,27.692273041460403
miller2_horizontal_0_ac3_ev,deberta_base,17.417579025030136,71.42856122449125,9.8039213763937,17.24135749110621
miller2_horizontal_50_ac3_av,deberta_base,21.789351562038064,49.99999166666805,5.882352825836219,10.526296583595705
miller2_horizontal_50_ac2_ev,deberta_base,17.472014207858592,61.538456804734096,15.686274202229919,24.99996684574397
miller2_horizontal_100_ac5_av,deberta_base,22.36141054611653,42.85713673469475,5.882352825836219,10.34480600479782
miller2_horizontal_50_ac4_av,deberta_base,21.819609995000064,39.9999920000016,3.9215685505574798,7.142840625034627
miller2_horizontal_0_ac4_ev,deberta_base,17.35887748375535,71.42856122449125,9.8039213763937,17.24135749110621
miller2_horizontal_100_ac1_av,deberta_base,22.204375319182873,42.85713673469475,5.882352825836219,10.34480600479782
miller2_horizontal_100_ac1_ev,deberta_base,17.676503231283277,64.28570969387788,17.647058477508658,27.692273041460403
miller2_horizontal_50_ac4_ev,deberta_base,17.580575868021697,61.538456804734096,15.686274202229919,24.99996684574397
miller2_horizontal_50_ac5_av,deberta_base,21.93004470411688,49.99999166666805,5.882352825836219,10.526296583595705
miller2_horizontal_100_ac4_av,deberta_base,22.38325407076627,42.85713673469475,5.882352825836219,10.34480600479782
miller2_horizontal_0_ac3_av,deberta_base,17.537279988639057,55.55554938271674,9.8039213763937,16.666640611148512
miller2_horizontal_50_ac5_ev,deberta_base,17.629565056879073,61.538456804734096,15.686274202229919,24.99996684574397
miller2_horizontal_50_ac2_av,deberta_base,21.89137240825221,39.9999920000016,3.9215685505574798,7.142840625034627
miller2_horizontal_0_ac4_av,deberta_base,17.64753265073523,55.55554938271674,9.8039213763937,16.666640611148512
miller2_horizontal_100_ac3_av,deberta_base,21.598707913886756,49.99999375000079,7.8431371011149595,13.559298132759224
miller2_horizontal_50_ac1_ev,deberta_base,17.199603428132832,61.538456804734096,15.686274202229919,24.99996684574397
miller2_horizontal_100_ac2_ev,deberta_base,17.70895278500393,64.28570969387788,17.647058477508658,27.692273041460403
miller2_horizontal_50_ac3_ev,deberta_base,17.617561890743673,61.538456804734096,15.686274202229919,24.99996684574397
miller2_horizontal_0_ac2_av,deberta_base,17.546558817848563,55.55554938271674,9.8039213763937,16.666640611148512
miller2_horizontal_0_ac5_ev,deberta_base,17.130072419065982,71.42856122449125,9.8039213763937,17.24135749110621
miller2_horizontal_0_ac1_av,deberta_base,17.603909370023757,55.55554938271674,9.8039213763937,16.666640611148512
miller2_horizontal_0_ac2_ev,deberta_base,17.553820812143385,71.42856122449125,9.8039213763937,17.24135749110621
miller2_horizontal_100_ac2_av,deberta_base,22.306922258343548,49.99999375000079,7.8431371011149595,13.559298132759224
miller2_horizontal_100_ac5_ev,deberta_base,17.90167677216232,64.28570969387788,17.647058477508658,27.692273041460403
miller2_horizontal_0_ac5_av,deberta_base,17.677872261963785,55.55554938271674,9.8039213763937,16.666640611148512
miller2_horizontal_100_ac4_ev,deberta_base,17.90144605981186,64.28570969387788,17.647058477508658,27.692273041460403
miller2_horizontal_0_ac1_ev,deberta_base,17.62319410778582,71.42856122449125,9.8039213763937,17.24135749110621
