filename,model,time (sec),Precision %,Recall %,F1 %
miller2_both_50_1_ac1_ev,deberta_base,4.49828825565055,0.0,0.0,0.0
miller2_vertical_50_ac1_ev,deberta_base,9.172559896018356,37.499997656250144,23.999999040000038,29.268243664562636
miller2_both_50_30_ac1_ev,deberta_base,7.137709652073681,16.666663888889353,6.666666222222252,9.523767800626777
miller2_vertical_30_ac3_ev,deberta_base,7.374662736430764,46.15384260355057,39.99999733333352,42.85709005107833
miller2_vertical_30_ac1_ev,deberta_base,7.1510597271844745,33.33333111111126,33.33333111111126,33.33328111118626
miller2_both_50_70_ac5_ev,deberta_base,12.371376052033156,37.49999531250059,8.57142832653062,13.953457436516073
miller2_both_50_30_ac5_ev,deberta_base,6.945395467337221,33.33333111111126,33.33333111111126,33.33328111118626
miller2_both_50_50_ac3_ev,deberta_base,9.488260453101248,19.9999980000002,7.999999680000013,11.428529959328435
miller2_both_50_1_ac4_ev,deberta_base,4.435363303869963,0.0,0.0,0.0
miller2_vertical_70_ac5_ev,deberta_base,12.718229956924915,38.709676170655605,34.28571330612248,36.363585445430985
miller2_both_50_50_ac2_ev,deberta_base,9.488382022827864,27.272724793388658,11.999999520000019,16.66662330257641
miller2_vertical_1_ac1_ev,deberta_base,4.536027072928846,0.0,0.0,0.0
miller2_both_50_70_ac1_ev,deberta_base,12.150558217894286,54.545449586777316,17.14285665306124,26.08691899815927
miller2_both_50_70_ac2_ev,deberta_base,11.770983348134905,23.076922189349144,17.14285665306124,19.672081591091732
miller2_both_50_50_ac4_ev,deberta_base,9.837093663867563,13.04347769376184,11.999999520000019,12.499949566171544
miller2_vertical_30_ac4_ev,deberta_base,7.34286690922454,39.99999733333352,39.99999733333352,39.999947333396015
miller2_both_50_30_ac2_ev,deberta_base,7.482490224763751,14.28571224489825,6.666666222222252,9.09086487623901
miller2_vertical_1_ac2_ev,deberta_base,4.555549267213792,0.0,0.0,0.0
miller2_vertical_50_ac5_ev,deberta_base,9.675436639692634,46.666663555555765,27.999998880000042,34.99995137506255
miller2_both_50_50_ac1_ev,deberta_base,9.489431052934378,28.571426530612392,15.999999360000025,20.512773438630187
miller2_vertical_1_ac4_ev,deberta_base,4.5363993141800165,0.0,0.0,0.0
miller2_vertical_70_ac1_ev,deberta_base,12.46957472898066,55.555552469135975,28.571427755102064,37.73580277684188
miller2_both_50_1_ac2_ev,deberta_base,4.4552397220395505,0.0,0.0,0.0
miller2_vertical_50_ac2_ev,deberta_base,9.379952183924615,42.85713673469475,11.999999520000019,18.7499646484979
miller2_vertical_50_ac3_ev,deberta_base,9.606532151810825,28.571426530612392,15.999999360000025,20.512773438630187
miller2_vertical_50_ac4_ev,deberta_base,9.908475731965154,25.925924965706482,27.999998880000042,26.923025961631076
miller2_both_50_1_ac5_ev,deberta_base,4.500315871089697,0.0,0.0,0.0
miller2_vertical_1_ac3_ev,deberta_base,4.557955592870712,0.0,0.0,0.0
miller2_vertical_70_ac2_ev,deberta_base,12.9521086900495,39.99999733333352,17.14285665306124,23.999957040072896
miller2_vertical_1_ac5_ev,deberta_base,4.5676947622559965,0.0,0.0,0.0
miller2_both_50_1_ac3_ev,deberta_base,4.490773044992238,0.0,0.0,0.0
miller2_vertical_30_ac2_ev,deberta_base,7.378780541010201,29.9999970000003,19.99999866666676,23.999950080095836
miller2_both_50_50_ac5_ev,deberta_base,9.562903136014938,24.999997916666842,11.999999520000019,16.216171512170426
miller2_vertical_70_ac3_ev,deberta_base,13.008498292881995,45.83333142361119,31.42857053061227,37.288086067284446
miller2_vertical_70_ac4_ev,deberta_base,12.579461555927992,58.8235259515573,28.571427755102064,38.461492973422736
miller2_vertical_30_ac5_ev,deberta_base,7.348042986821383,16.66666597222225,26.66666488888901,20.512772123711915
miller2_both_50_30_ac4_ev,deberta_base,7.507118889130652,12.499998437500198,6.666666222222252,8.695606049385303
miller2_both_50_70_ac4_ev,deberta_base,12.823176480829716,33.33333055555579,11.428571102040827,17.02123784526278
miller2_both_50_70_ac3_ev,deberta_base,12.760822435375303,36.842103324099824,19.999999428571446,25.925879355361158
miller2_both_50_30_ac3_ev,deberta_base,7.370508512947708,0.0,0.0,0.0
