filename,model,time (sec),Precision %,Recall %,F1 %
prospect_horizontal_0_ac4_ev,deberta_base,5.570949055720121,66.66664444445185,9.090908677685968,15.999977600023357
prospect_horizontal_0_ac3_ev,deberta_base,5.240112533792853,66.66664444445185,9.090908677685968,15.999977600023357
prospect_horizontal_0_ac2_av,deberta_base,5.232103568967432,66.66664444445185,9.090908677685968,15.999977600023357
prospect_horizontal_50_ac2_ev,deberta_base,5.228739726822823,33.333327777778706,9.090908677685968,14.28567959191385
prospect_horizontal_0_ac5_ev,deberta_base,5.177617934066802,66.66664444445185,9.090908677685968,15.999977600023357
prospect_horizontal_50_ac4_ev,deberta_base,5.256133201997727,33.333327777778706,9.090908677685968,14.28567959191385
prospect_horizontal_50_ac3_av,deberta_base,5.558134606108069,49.9999750000125,4.545454338842984,8.33331736113339
prospect_horizontal_50_ac3_ev,deberta_base,5.169633266981691,33.333327777778706,9.090908677685968,14.28567959191385
prospect_horizontal_0_ac4_av,deberta_base,5.133943136781454,66.66664444445185,9.090908677685968,15.999977600023357
prospect_horizontal_50_ac2_av,deberta_base,5.608190881088376,33.333322222225924,4.545454338842984,7.999978240051188
prospect_horizontal_100_ac2_av,deberta_base,5.491859374102205,59.9999880000024,13.636363016528952,22.222190397843377
prospect_horizontal_100_ac5_ev,deberta_base,5.152242943178862,49.99999166666805,13.636363016528952,21.428536224540487
prospect_horizontal_0_ac5_av,deberta_base,5.210086392238736,66.66664444445185,9.090908677685968,15.999977600023357
prospect_horizontal_100_ac4_ev,deberta_base,5.2201669458299875,49.99999166666805,13.636363016528952,21.428536224540487
prospect_horizontal_100_ac1_av,deberta_base,5.477872850839049,49.9999750000125,4.545454338842984,8.33331736113339
prospect_horizontal_50_ac4_av,deberta_base,5.302560068666935,49.99998750000312,9.090908677685968,15.384588165720936
prospect_horizontal_0_ac3_av,deberta_base,5.022828849032521,66.66664444445185,9.090908677685968,15.999977600023357
prospect_horizontal_50_ac5_ev,deberta_base,5.0450504347682,33.333327777778706,9.090908677685968,14.28567959191385
prospect_horizontal_50_ac1_av,deberta_base,5.601848674938083,74.9999812500047,13.636363016528952,23.07689526629801
prospect_horizontal_100_ac4_av,deberta_base,5.472845874726772,49.9999750000125,4.545454338842984,8.33331736113339
prospect_horizontal_100_ac3_av,deberta_base,5.327789640985429,33.333322222225924,4.545454338842984,7.999978240051188
prospect_horizontal_50_ac1_ev,deberta_base,5.150437449105084,33.333327777778706,9.090908677685968,14.28567959191385
prospect_horizontal_100_ac5_av,deberta_base,5.484016060363501,39.9999920000016,9.090908677685968,14.81478353915327
prospect_horizontal_100_ac3_ev,deberta_base,5.028370073065162,49.99999166666805,13.636363016528952,21.428536224540487
prospect_horizontal_100_ac2_ev,deberta_base,5.012531452812254,49.99999166666805,13.636363016528952,21.428536224540487
prospect_horizontal_0_ac2_ev,deberta_base,5.028981768060476,66.66664444445185,9.090908677685968,15.999977600023357
prospect_horizontal_0_ac1_ev,deberta_base,5.025025911163539,66.66664444445185,9.090908677685968,15.999977600023357
prospect_horizontal_0_ac1_av,deberta_base,5.0369535479694605,66.66664444445185,9.090908677685968,15.999977600023357
prospect_horizontal_50_ac5_av,deberta_base,5.416322063654661,33.333327777778706,9.090908677685968,14.28567959191385
prospect_horizontal_100_ac1_ev,deberta_base,5.181623787153512,49.99999166666805,13.636363016528952,21.428536224540487
